PATHWAY_URI	DATASOURCE	DISPLAY_NAME	ALL_NAMES	NUM_DIRECT_COMPONENT_OR_STEP_PROCESSES
http://pathwaycommons.org/pc2/Pathway_65ebdf81af2af82e2f5c45b3c7580d77	INOH	D-Glucosamine 6-phosphate + H2O = D-Fructose 6-phosphate + NH3 ( Fructose and Mannose metabolism ) 	D-Glucosamine 6-phosphate + H2O = D-Fructose 6-phosphate + NH3 ( Fructose and Mannose metabolism ) ;	2
http://pathwaycommons.org/pc2/Pathway_e75d87bf7fc520cec03eeb0300f1e577	HumanCyc	histamine degradation	histamine degradation;	24
http://pathwaycommons.org/pc2/Pathway_26c545138ef447233752c2d84471cc08	SMPDB	Regulation of glutamate and Dopamine release in the brain	Regulation of glutamate and Dopamine release in the brain;	2
http://identifiers.org/reactome/R-HSA-2468052	Reactome	Establishment of Sister Chromatid Cohesion	Establishment of Sister Chromatid Cohesion;	10
http://pathwaycommons.org/pc2/Pathway_3df2c9a7e30ca7e3d69f83ead20061fb	INOH	AKT(PKB)-GSK3beta signaling ( Insulin receptor signaling (C. elegans) ) 	"AKT(PKB)-GSK3beta signaling ( Insulin receptor signaling (C. elegans) ) ;""AKT(PKB)-GSK3beta signaling ( Insulin receptor signaling ) "";""AKT(PKB)-GSK3beta signaling ( Insulin receptor signaling (Mammal) ) "";""AKT(PKB)-GSK3beta signaling ( Insulin receptor signaling (D. melanogaster) ) "";"	4
http://identifiers.org/reactome/R-HSA-2032785	Reactome	YAP1- and WWTR1 (TAZ)-stimulated gene expression	YAP1- and WWTR1 (TAZ)-stimulated gene expression;	23
http://identifiers.org/reactome/R-HSA-1660499	Reactome	Synthesis of PIPs at the plasma membrane	Synthesis of PIPs at the plasma membrane;	69
http://pathwaycommons.org/pc2/Pathway_f48f72605c0970177c71614e2e059fff	INOH	Pyruvate metabolism ( Pyruvate metabolism ) 	Pyruvate metabolism ( Pyruvate metabolism ) ;	21
http://identifiers.org/reactome/R-HSA-2467813	Reactome	Separation of Sister Chromatids	Separation of Sister Chromatids;	21
http://identifiers.org/reactome/R-HSA-2033515	Reactome	t(4;14) translocations of FGFR3	t(4;14) translocations of FGFR3;	5
http://identifiers.org/reactome/R-HSA-2033514	Reactome	FGFR3 mutant receptor activation	FGFR3 mutant receptor activation;	6
http://identifiers.org/reactome/R-HSA-2033519	Reactome	Activated point mutants of FGFR2	Activated point mutants of FGFR2;	24
http://identifiers.org/reactome/R-HSA-1660662	Reactome	Glycosphingolipid metabolism	Glycosphingolipid metabolism;	93
http://identifiers.org/reactome/R-HSA-1660661	Reactome	Sphingolipid de novo biosynthesis	Sphingolipid de novo biosynthesis;	83
http://identifiers.org/reactome/R-HSA-1660537	Reactome	PIPs transport between early endosome and Golgi membranes	PIPs transport between early endosome and Golgi membranes;	2
http://identifiers.org/reactome/R-HSA-1660524	Reactome	PIPs transport between plasma and early endosome membranes	PIPs transport between plasma and early endosome membranes;	2
http://identifiers.org/reactome/R-HSA-1660514	Reactome	Synthesis of PIPs at the Golgi membrane	Synthesis of PIPs at the Golgi membrane;	30
http://identifiers.org/reactome/R-HSA-1660516	Reactome	Synthesis of PIPs at the early endosome membrane	Synthesis of PIPs at the early endosome membrane;	27
http://identifiers.org/reactome/R-HSA-1660517	Reactome	Synthesis of PIPs at the late endosome membrane	Synthesis of PIPs at the late endosome membrane;	18
http://identifiers.org/reactome/R-HSA-1660502	Reactome	PIPs transport between early and late endosome membranes	PIPs transport between early and late endosome membranes;	2
http://identifiers.org/reactome/R-HSA-1660508	Reactome	PIPs transport between late endosome and Golgi membranes	PIPs transport between late endosome and Golgi membranes;	2
http://identifiers.org/reactome/R-HSA-1660510	Reactome	PIPs transport between Golgi and plasma membranes	PIPs transport between Golgi and plasma membranes;	2
http://pathwaycommons.org/pc2/Pathway_d0fdef6265cbb62ab4c8aa576e712168	pid	Fanconi anemia pathway	"fanconi_pathway;""Fanconi anemia pathway"";"	37
http://pathwaycommons.org/pc2/Pathway_a63f2fe9d7326f370acb9c9520659bac	INOH	TGF-beta_super_family_signaling_pathway(canonical) ( TGF-beta_super_family_signaling_pathway(canonical) ) 	TGF-beta_super_family_signaling_pathway(canonical) ( TGF-beta_super_family_signaling_pathway(canonical) ) ;	6
http://identifiers.org/reactome/R-HSA-5213460	Reactome	RIPK1-mediated regulated necrosis	RIPK1-mediated regulated necrosis;	25
http://pathwaycommons.org/pc2/Pathway_191d64880f7f4dc33321c60b0cad1742	SMPDB	Spermatogenesis in Males	Spermatogenesis in Males;	2
http://pathwaycommons.org/pc2/Pathway_97407394d8509e4d3175eb857df6b402	INOH	L-Alanine + 2-Oxo-glutaric acid = Pyruvic acid + L-Glutamic acid ( Alanine,Aspartic acid and Asparagine metabolism ) 	L-Alanine + 2-Oxo-glutaric acid = Pyruvic acid + L-Glutamic acid ( Alanine,Aspartic acid and Asparagine metabolism ) ;	3
http://pathwaycommons.org/pc2/Pathway_412dfacb51b5586cada55749ff2caca0	INOH	NAD+ + Isocitric acid = NADH + 2-Oxo-glutaric acid + CO2 ( Citrate cycle ) 	NAD+ + Isocitric acid = NADH + 2-Oxo-glutaric acid + CO2 ( Citrate cycle ) ;	4
http://pathwaycommons.org/pc2/Pathway_cba1906515789d09d23dafc7d503d20e	HumanCyc	triacylglycerol degradation	"triacylglycerol degradation;""lipolysis"";""triacylglyceride degradation"";""triacylglycerol hydrolysis"";"	40
http://pathwaycommons.org/pc2/Pathway_7ed50dbaaa9e714721038c68614c2b10	INOH	Mammalian Notch signaling pathway ( Notch signaling pathway Diagram ) 	Mammalian Notch signaling pathway ( Notch signaling pathway Diagram ) ;	15
http://pathwaycommons.org/pc2/Pathway_c72dab3bd88a3384e0378d2679036f9a	INOH	Negative regulation of (Binding of GPCR ligand and GPCR) ( GPCR signaling (pertussis toxin) ) 	Negative regulation of (Binding of GPCR ligand and GPCR) ( GPCR signaling (pertussis toxin) ) ;	2
http://pathwaycommons.org/pc2/Pathway_a9236ccf6ed2ea927e24d9526190400d	pid	N-cadherin signaling events	"N-cadherin signaling events;""ncadherinpathway"";"	104
http://pathwaycommons.org/pc2/Pathway_749bf462bd2031cb8ef4275f563d83b4	INOH	Notch secretory pathway (Drosophila) ( Notch signaling pathway Diagram ) 	Notch secretory pathway (Drosophila) ( Notch signaling pathway Diagram ) ;	3
http://pathwaycommons.org/pc2/Pathway_88c78578095f843be837ccbe472a9e5f	HumanCyc	selenocysteine biosynthesis II (archaea and eukaryotes)	selenocysteine biosynthesis II (archaea and eukaryotes);	24
http://pathwaycommons.org/pc2/Pathway_e15c2d32912b3060462d7e9c2b9648de	NetPath	IL1	IL1;	130
http://pathwaycommons.org/pc2/Pathway_d9382991a05eb852604ff64925dceb03	INOH	Secretory pathway of Hh ( Hedgehog signaling pathway ) 	Secretory pathway of Hh ( Hedgehog signaling pathway ) ;	6
http://pathwaycommons.org/pc2/Pathway_14fd74be43711e2d477d41a338bbeed7	INOH	Notch secretory pathway ( Notch signaling pathway Diagram ) 	Notch secretory pathway ( Notch signaling pathway Diagram ) ;	3
http://pathwaycommons.org/pc2/Pathway_56237bf814339d89789d009ffe554278	INOH	L-Arginine + Glycine = L-Ornithine + Guanidino-acetic acid ( Glycine and Serine metabolism ) 	L-Arginine + Glycine = L-Ornithine + Guanidino-acetic acid ( Glycine and Serine metabolism ) ;	2
http://pathwaycommons.org/pc2/Pathway_c743899a0039ca564b8b7080c087e637	INOH	Adenylo-succinic acid = AMP + Fumaric acid ( Alanine,Aspartic acid and Asparagine metabolism ) 	Adenylo-succinic acid = AMP + Fumaric acid ( Alanine,Aspartic acid and Asparagine metabolism ) ;	2
http://identifiers.org/reactome/R-HSA-1663150	Reactome	The activation of arylsulfatases	The activation of arylsulfatases;	6
http://pathwaycommons.org/pc2/Pathway_4521989f0e67ea89cb8093db4634d0d2	INOH	Succinic acid + Ubiquinone = Fumaric acid + Ubiquinol ( Citrate cycle ) 	Succinic acid + Ubiquinone = Fumaric acid + Ubiquinol ( Citrate cycle ) ;	3
http://pathwaycommons.org/pc2/Pathway_d0e9f4c7018febece818fdd117a9f730	INOH	ERK cascade ( FGF signaling pathway (D. melanogaster) ) 	"ERK cascade ( FGF signaling pathway ) ;""ERK cascade ( FGF signaling pathway (D. melanogaster) ) "";"	7
http://pathwaycommons.org/pc2/Pathway_4eee4b69385a93a9e1cfeaa06bf3db63	SMPDB	Antibody production	Antibody production;	2
http://identifiers.org/reactome/R-HSA-3828062	Reactome	GSD 0 (muscle)	"Glycogen storage disease type 0 (muscle GYS1);""GSD 0 (muscle)"";"	2
http://pathwaycommons.org/pc2/Pathway_55f368c6b2fa2b3dd75c45a681c48760	INOH	Adenosine + Orthophosphate = Adenine + D-Ribose 1-phosphate ( Purine nucleotides and Nucleosides metabolism ) 	Adenosine + Orthophosphate = Adenine + D-Ribose 1-phosphate ( Purine nucleotides and Nucleosides metabolism ) ;	2
http://pathwaycommons.org/pc2/Pathway_a1f637c4ff96c0a08835a218e0434f30	HumanCyc	arginine biosynthesis IV	"arginine biosynthesis 4;""arginine biosynthesis IV"";"	62
http://identifiers.org/reactome/R-HSA-5649702	Reactome	APEX1-Independent Resolution of AP Sites via the Single Nucleotide Replacement Pathway	APEX1-Independent Resolution of AP Sites via the Single Nucleotide Replacement Pathway;	23
http://pathwaycommons.org/pc2/Pathway_b962530020d61fd25bafdc3bf37754bf	INOH	Signaling with Wnt (Canonical) ( C. elegans endoderm induction Wnt signaling pathway Diagram ) 	Signaling with Wnt (Canonical) ( C. elegans endoderm induction Wnt signaling pathway Diagram ) ;	13
http://pathwaycommons.org/pc2/Pathway_b1ef3d39ac38689ae7bed0106d0d53cb	HumanCyc	cardiolipin biosynthesis II	cardiolipin biosynthesis II;	10
http://pathwaycommons.org/pc2/Pathway_02f02ede8aa8fe92dc0d68f910311a39	INOH	T cell receptor signaling (PLC gamma, PKC, Ras and IKK-NF-kappaB cascade) ( CD4 T cell receptor signaling (NF-kB cascade) ) 	T cell receptor signaling (PLC gamma, PKC, Ras and IKK-NF-kappaB cascade) ( CD4 T cell receptor signaling (NF-kB cascade) ) ;	16
http://pathwaycommons.org/pc2/Pathway_70a05a5bfe577359a7d26b6d546bf5ec	INOH	3-Methyl-butanoyl-CoA + Acceptor = 3-Methylbut-2-enoyl-CoA + Reduced acceptor ( Valine,Leucine and Isoleucine degradation ) 	3-Methyl-butanoyl-CoA + Acceptor = 3-Methylbut-2-enoyl-CoA + Reduced acceptor ( Valine,Leucine and Isoleucine degradation ) ;	3
http://pathwaycommons.org/pc2/Pathway_0c76c943365e5ef82bf0861c66ff3a73	pid	Signaling by Aurora kinases	"Signaling by Aurora kinases;""aurora_kinase_pathway"";"	3
http://pathwaycommons.org/pc2/Pathway_ecce1009f8f6a02a7d64bf619e3b2e81	INOH	p38 cascade ( Toll-like receptor signaling pathway (through ECSIT, MEKK1, MKKs, p38 cascade) ) 	p38 cascade ( Toll-like receptor signaling pathway (through ECSIT, MEKK1, MKKs, p38 cascade) ) ;	8
http://pathwaycommons.org/pc2/Pathway_280944bef23a3223222983637199ced7	pid	E-cadherin signaling in the nascent adherens junction	"ecadherin_nascentaj_pathway;""E-cadherin signaling in the nascent adherens junction"";"	85
http://pathwaycommons.org/pc2/Pathway_4031de54ab3d4de58b400319c82f4a44	INOH	AKT(PKB) activation signaling ( Insulin receptor signaling (Mammal) ) 	AKT(PKB) activation signaling ( Insulin receptor signaling (Mammal) ) ;	9
http://pathwaycommons.org/pc2/Pathway_eade8f1e65f6963ac7df0fd46ef76d6b	INOH	D-Glucosamine 6-phosphate + H2O = D-Fructose 6-phosphate + NH3 ( Aminosugars metabolism ) 	D-Glucosamine 6-phosphate + H2O = D-Fructose 6-phosphate + NH3 ( Aminosugars metabolism ) ;	2
http://pathwaycommons.org/pc2/Pathway_eb7c5338f0ef6bebe45aefdb12cbef7a	INOH	Negative feedback regulation of JAK STAT pathway by (JAK degradation signaling) ( JAK-STAT pathway and regulation pathway Diagram ) 	Negative feedback regulation of JAK STAT pathway by (JAK degradation signaling) ( JAK-STAT pathway and regulation pathway Diagram ) ;	1
http://identifiers.org/reactome/R-HSA-975298	Reactome	Ligand-gated ion channel transport	Ligand-gated ion channel transport;	8
http://identifiers.org/reactome/R-HSA-975110	Reactome	TRAF6 mediated IRF7 activation in TLR7/8 or 9 signaling	TRAF6 mediated IRF7 activation in TLR7/8 or 9 signaling;	12
http://identifiers.org/reactome/R-HSA-975163	Reactome	IRAK2 mediated activation of TAK1 complex upon TLR7/8 or 9 stimulation	IRAK2 mediated activation of TAK1 complex upon TLR7/8 or 9 stimulation;	12
http://identifiers.org/reactome/R-HSA-975155	Reactome	MyD88 dependent cascade initiated on endosome	MyD88 dependent cascade initiated on endosome;	29
http://identifiers.org/reactome/R-HSA-975144	Reactome	IRAK1 recruits IKK complex upon TLR7/8 or 9 stimulation	IRAK1 recruits IKK complex upon TLR7/8 or 9 stimulation;	10
http://identifiers.org/reactome/R-HSA-975138	Reactome	TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation	TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation;	13
http://pathwaycommons.org/pc2/Pathway_e73c7b2613fb5ac0a9285a7bee31f7f5	INOH	GMP + Pyrophosphate = Guanine + D-5-Phospho-ribosyl 1-diphosphate ( Purine nucleotides and Nucleosides metabolism ) 	GMP + Pyrophosphate = Guanine + D-5-Phospho-ribosyl 1-diphosphate ( Purine nucleotides and Nucleosides metabolism ) ;	2
http://pathwaycommons.org/pc2/Pathway_8c3c59d306d2c9c6cff6656be5d57bd6	SMPDB	Platelet Aggregation	Platelet Aggregation;	2
http://identifiers.org/reactome/R-HSA-264876	Reactome	Insulin processing	Insulin processing;	33
http://identifiers.org/reactome/R-HSA-264870	Reactome	Caspase-mediated cleavage of cytoskeletal proteins	Caspase-mediated cleavage of cytoskeletal proteins;	30
http://identifiers.org/reactome/R-HSA-264642	Reactome	Acetylcholine Neurotransmitter Release Cycle	Acetylcholine Neurotransmitter Release Cycle;	17
http://pathwaycommons.org/pc2/Pathway_cae1fe7c8ddf73a2029085c5df93f5a3	HumanCyc	salvage pathways of pyrimidine deoxyribonucleotides	"salvage pathways of pyrimidine deoxyribonucleotides;""deoxypyrimidine nucleotide/nucleoside metabolism"";"	24
http://pathwaycommons.org/pc2/Pathway_3bab0ba6c1f8d2c9ae542e74690e3f9e	INOH	ATP + D-Ribose 5-phosphate = AMP + D-5-Phospho-ribosyl 1-diphosphate ( Pyrimidine Nucleotides and Nucleosides metabolism ) 	ATP + D-Ribose 5-phosphate = AMP + D-5-Phospho-ribosyl 1-diphosphate ( Pyrimidine Nucleotides and Nucleosides metabolism ) ;	4
http://identifiers.org/reactome/R-HSA-4411364	Reactome	Binding of TCF/LEF:CTNNB1 to target gene promoters	Binding of TCF/LEF:CTNNB1 to target gene promoters;	10
http://identifiers.org/reactome/R-HSA-606279	Reactome	Deposition of new CENPA-containing nucleosomes at the centromere	Deposition of new CENPA-containing nucleosomes at the centromere;	8
http://identifiers.org/reactome/R-HSA-2682334	Reactome	EPH-Ephrin signaling	EPH-Ephrin signaling;	21
http://identifiers.org/reactome/R-HSA-5218859	Reactome	Regulated Necrosis	"Regulated Necrosis;""Programmed necrosis"";"	2
http://identifiers.org/reactome/R-HSA-5218921	Reactome	VEGFR2 mediated cell proliferation	VEGFR2 mediated cell proliferation;	35
http://identifiers.org/reactome/R-HSA-5218920	Reactome	VEGFR2 mediated vascular permeability	VEGFR2 mediated vascular permeability;	37
http://identifiers.org/reactome/R-HSA-5218900	Reactome	CASP8 activity is inhibited	CASP8 activity is inhibited;	6
http://identifiers.org/reactome/R-HSA-977225	Reactome	Amyloid fiber formation	Amyloid fiber formation;	65
http://identifiers.org/reactome/R-HSA-977442	Reactome	GABA A (rho) receptor activation	GABA A (rho) receptor activation;	3
http://identifiers.org/reactome/R-HSA-977441	Reactome	GABA A receptor activation	GABA A receptor activation;	3
http://identifiers.org/reactome/R-HSA-977444	Reactome	GABA B receptor activation	GABA B receptor activation;	4
http://identifiers.org/reactome/R-HSA-977443	Reactome	GABA receptor activation	GABA receptor activation;	6
http://identifiers.org/reactome/R-HSA-977347	Reactome	Serine biosynthesis	Serine biosynthesis;	12
http://identifiers.org/reactome/R-HSA-977606	Reactome	Regulation of Complement cascade	Regulation of Complement cascade;	70
http://pathwaycommons.org/pc2/Pathway_95e8621fbea598a771f0577f2e4f1e10	INOH	Raf activation signaling (through RasGRP) ( CD4 T cell receptor signaling ) 	Raf activation signaling (through RasGRP) ( CD4 T cell receptor signaling ) ;	5
http://pathwaycommons.org/pc2/Pathway_8d4e1eb3330b8eeba2e8e42528aee412	pid	Regulation of CDC42 activity	"cdc42_reg_pathway;""Regulation of CDC42 activity"";"	38
http://pathwaycommons.org/pc2/Pathway_86f09e8c976ba3f36d231f6483008662	pid	Ephrin A reverse signaling	"Ephrin A reverse signaling;""ephrinarevpathway"";"	8
http://identifiers.org/reactome/R-HSA-977068	Reactome	Termination of O-glycan biosynthesis	Termination of O-glycan biosynthesis;	13
http://identifiers.org/reactome/R-HSA-1234174	Reactome	Regulation of Hypoxia-inducible Factor (HIF) by oxygen	Regulation of Hypoxia-inducible Factor (HIF) by oxygen;	6
http://identifiers.org/reactome/R-HSA-1234176	Reactome	Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha	Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha;	33
http://identifiers.org/reactome/R-HSA-1234162	Reactome	Oxygen-dependent asparagine hydroxylation of Hypoxia-inducible Factor Alpha	Oxygen-dependent asparagine hydroxylation of Hypoxia-inducible Factor Alpha;	3
http://identifiers.org/reactome/R-HSA-1234158	Reactome	Regulation of gene expression by Hypoxia-inducible Factor	Regulation of gene expression by Hypoxia-inducible Factor;	19
http://pathwaycommons.org/pc2/Pathway_b3433664df76cdd8326644d734fc062c	pid	Class I PI3K signaling events	"pi3kcipathway;""Class I PI3K signaling events"";"	57
http://pathwaycommons.org/pc2/Pathway_fdaed916b15a52c467a3601bd0e7e12c	INOH	NADP+ + 5,6-Dihydro-thymine = NADPH + Thymine ( Pyrimidine Nucleotides and Nucleosides metabolism ) 	NADP+ + 5,6-Dihydro-thymine = NADPH + Thymine ( Pyrimidine Nucleotides and Nucleosides metabolism ) ;	2
http://pathwaycommons.org/pc2/Pathway_a8f0cfa12f5ec369979854c17c864648	pid	ALK1 pathway	"alk1_2pathway;""ALK1 pathway"";"	2
http://identifiers.org/reactome/R-HSA-265473	Reactome	Trafficking of dietary sterols	Trafficking of dietary sterols;	11
http://pathwaycommons.org/pc2/Pathway_12afa971a9a224a8a91c5d23d20f6b6b	INOH	IFN alpha signaling pathway(JAK1 TYK2 STAT1) ( IFN alpha signaling(JAK1 TYK2 STAT1 STAT2 STAT3) ) 	IFN alpha signaling pathway(JAK1 TYK2 STAT1) ( IFN alpha signaling(JAK1 TYK2 STAT1 STAT2 STAT3) ) ;	13
http://pathwaycommons.org/pc2/Pathway_f3061bd2e9fa920a1e1cf3bcd7ea6aad	pid	Regulation of Telomerase	"Regulation of Telomerase;""telomerasepathway"";"	93
http://identifiers.org/reactome/R-HSA-975634	Reactome	Retinoid metabolism and transport	Retinoid metabolism and transport;	64
http://identifiers.org/reactome/R-HSA-975576	Reactome	N-glycan antennae elongation in the medial/trans-Golgi	N-glycan antennae elongation in the medial/trans-Golgi;	6
http://identifiers.org/reactome/R-HSA-975578	Reactome	Reactions specific to the complex N-glycan synthesis pathway	Reactions specific to the complex N-glycan synthesis pathway;	21
http://identifiers.org/reactome/R-HSA-975577	Reactome	N-Glycan antennae elongation	N-Glycan antennae elongation;	14
http://identifiers.org/reactome/R-HSA-975574	Reactome	Reactions specific to the hybrid N-glycan synthesis pathway	Reactions specific to the hybrid N-glycan synthesis pathway;	3
http://identifiers.org/reactome/R-HSA-975871	Reactome	MyD88 cascade initiated on plasma membrane	MyD88 cascade initiated on plasma membrane;	38
